sasdate,INDPRO,S&P 500,PAYEMS,CPIAUCSL,BUSINVx
1963-05-01,0.0057411171571793455,0.013727948143830838,0.0029567652924903437,0.0006297214200778087,0.004351007010229645
1963-06-01,0.003051647256820616,0.008681450879333209,0.0017021625713681753,-0.0005716800134098966,0.004699236342498375
1963-07-01,0.003187622034321126,0.0036237562269987975,0.001837832825116067,-0.00066302193659399,0.004918645234131982
1963-08-01,0.0026662884463999085,0.00028443532298967855,0.0017794536910175649,0.00020911335657982809,0.004585127276956572
1963-09-01,0.003457190067799699,0.010182334896893953,0.002014066092104961,0.0002153468036544128,0.00510877370149431
1963-10-01,0.004473049622345741,0.00949106926781286,0.0023809730889325495,0.000900193389869131,0.005747511266395293
1963-11-01,0.005432093676611081,0.003336328538034284,0.0028062385246806886,-0.0005376440270060462,0.007005679447645699
1963-12-01,0.0017932264826355073,0.0030243853315565197,0.0012248420712113624,6.394362716655749e-08,0.003970025396381712
1964-01-01,0.003282147751740166,0.008734620857938389,0.0019711694027768926,-0.0006546548431752391,0.0031550531897766394
1964-02-01,0.004748180677318108,0.010385399785377366,0.0024583452039369036,0.0004205450803806228,0.005751780165815566
1964-03-01,0.005222885966713679,0.005786494152255684,0.00277909821995251,0.0009045336320815635,0.0052975600698394396
1964-04-01,0.0026370373406585153,0.008309534868660956,0.001739718435860162,-0.0005652742110186684,0.004432120514438681
1964-05-01,0.006132446042471487,0.0059846764329330995,0.002835801801343977,0.0002402009652056488,0.006358960294247553
1964-06-01,0.004652047068437795,0.0054299656071645445,0.002482432830544796,-0.00015845522284024894,0.005088428306064159
1964-07-01,0.002744454586127259,0.0024874149358284723,0.0017439274712671329,1.1839158356618057e-05,0.0046320130392174304
1964-08-01,0.00574459507748549,0.011401882466757435,0.0029148902483764933,0.00023773786608490726,0.004878600479643069
1964-09-01,0.004209422088851477,-0.00027154293532877846,0.0023388686699284088,-0.00016347281654744184,0.004837791556030695
1964-10-01,0.004525559749435585,0.007240396429868621,0.002549189092937061,3.263996758845842e-05,0.008123117688900014
1964-11-01,-0.0024643805359172407,0.010273771805092768,-0.00031393832581696405,-0.00014072181793943142,0.0006425188964141234
1964-12-01,0.010840344671719277,0.002180714625694768,0.004857978345129423,-0.00037587360896138293,0.00885479697647097
1965-01-01,0.007448678858182743,-0.0023532600367316032,0.0035287352126349425,0.0005421171033515008,0.007543461349318256
1965-02-01,0.005544655800856764,0.008863319433818554,0.002772352412462058,0.00013798110722135478,0.007594216627546169
1965-03-01,0.00372351098498146,0.00527524779362727,0.0021612675712864896,0.00030725339159464826,0.005166531139012447
1965-04-01,0.006669195311633489,0.0024610547227047427,0.0032164865018813526,-0.00022956260871151766,0.00926766740497091
1965-05-01,0.004377347880113944,0.006347357534646701,0.002457910322473002,-0.0003481627099709805,0.005732735335741415
1965-06-01,0.005400376054058338,0.00633422430518018,0.002799467719676073,-0.0002401119017765773,0.006423371183150957
1965-07-01,0.003991067612562932,-0.008344589778524817,0.0022322103961575444,-0.00025405536769002637,0.006458154097626919
1965-08-01,0.006575997296618353,0.0018726800866535722,0.00327029807837592,0.0015612612831604616,0.008181418312557835
1965-09-01,0.0032229460517082,0.008176795728701452,0.002019326662211879,1.7109659407783583e-05,0.006635509837002346
1965-10-01,0.005274635830825896,0.010706785188517035,0.002817710609708325,-0.0008991050733166288,0.005230863527682556
1965-11-01,0.006359006858628355,0.007720123362563228,0.003140911223364062,0.00042896859876278475,0.005943900064974111
1965-12-01,0.005469351993383769,0.0046956635072222495,0.002888822295205121,-0.000611957501337603,0.006644790187401093
1966-01-01,0.007298760951938847,0.0008388557316895027,0.0035578224340304977,6.577791151117145e-05,0.007465614491933767
1966-02-01,0.005516161932671562,0.006882168005478548,0.0028002106103699824,0.0006968927972307197,0.006901188910248262
1966-03-01,0.005211226024342338,0.0012007658288517233,0.0027593162702872383,-0.0015382775918204345,0.009038047040786788
1966-04-01,0.007508306627471307,-0.00827925695570663,0.0036798784114574572,0.000998148589519504,0.008814345776576516
1966-05-01,0.003987456540510609,0.010628030343456702,0.0023126594031211097,2.9432277644863045e-05,0.006844891190822177
1966-06-01,0.00359289675984275,-0.009448729836246767,0.0021171748083193536,0.00029801143924589247,0.008520284600153132
1966-07-01,0.005798523502985875,0.0005379318222128444,0.0030990359464831817,0.0004152378296035851,0.009835651823023492
1966-08-01,0.00326119623632954,0.0031003855281015904,0.001955654241886151,-0.0003491543946947041,0.007467490182636946
1966-09-01,0.0025848539364520134,-0.01108393209677664,0.0017487540040152497,-0.0011734635293052333,0.007481476965366555
1966-10-01,0.0028087339172565185,-0.004694425309118303,0.0017068038370863098,0.0009273711714612721,0.006515707814411488
1966-11-01,0.0026231626148550628,0.0019050541439642136,0.0017140713986722154,1.1820475811175964e-05,0.007740656781123919
1966-12-01,7.710530035103576e-05,0.01684410022029597,0.000821069559235558,0.0006170879038915916,0.0062860888112817054
1967-01-01,0.0004935237013616097,0.005964247549339054,0.000913030497654393,-0.00010488389341050606,0.005619954481966167
1967-02-01,0.0016686008675527162,0.013532161611224463,0.0013636636628404641,0.0005400167563345008,0.0070462843565359526
1967-03-01,-0.00203496428375157,0.014151806849495468,-6.019000025249909e-05,-0.0011231341945108402,0.002681311987321469
1967-04-01,2.7399724309061946e-05,0.010713874391351082,0.0007410731086307991,0.0008831933789150814,0.004275777489958777
1967-05-01,0.0017398451545744373,0.008579037805116815,0.0011413907239708099,-0.0009007929561927535,0.003961846805338413
1967-06-01,0.0003865070640577575,0.009178391956181312,0.0009457838293009763,0.0008855261045365707,0.0029617703735381543
1967-07-01,0.0025416362207281978,0.0009455089794900381,0.0016785146843592848,-0.0017794584396857364,0.0034411157669893624
1967-08-01,0.0021306027430622308,0.008295168417079146,0.0015454794872271573,0.000904381671477376,0.004190549001275077
1967-09-01,0.006801766628859917,0.0060504655126102785,0.0032413230523601773,5.787825687240218e-05,0.007775719094030383
1967-10-01,0.0018372020936612138,0.007648557815947596,0.0013379613368035004,4.664832099295749e-06,0.004164254069270738
1967-11-01,0.0030195919707661,0.0034777565747994973,0.001737907692418226,1.6046026371392383e-05,0.002660094695870722
1967-12-01,0.00889511860885433,-0.006465374772709221,0.004251317654613024,-0.0007937057420287904,0.008996386229132736
1968-01-01,0.00638559305059549,0.009128855228648432,0.003106601352037319,0.0009351813821436382,0.0072445801062556445
1968-02-01,-0.0011383797142556443,0.005004321557413654,0.00010563696694415115,-3.0696395339840954e-05,0.003927166022582943
1968-03-01,0.005614129875712499,-0.008533475344183524,0.0030324974903509936,4.780411176931298e-05,0.0063482632011424844
1968-04-01,0.0042702592174217145,-0.0012260349140298867,0.0022729840620294996,3.204084576519631e-05,0.005207878535580657
1968-05-01,0.004097302499843292,0.020507002857755755,0.002356008187568559,3.0423457418941073e-05,0.006979093979226487
1968-06-01,0.005297412554716489,0.008336995397919414,0.0026091744552300157,4.202198850844497e-05,0.007626107269135441
1968-07-01,0.003077803173323127,0.010189343543928659,0.001939713315440892,-0.000839487450094683,0.005186431279350255
1968-08-01,0.0024545056706697776,0.0035350338995892073,0.0017211567109247938,1.9152146015977147e-05,0.004264514917367008
1968-09-01,0.0037924551788639264,-0.0018840250447981822,0.0021834721520613016,0.0008811742718723291,0.006829583728651266
1968-10-01,0.004333922293011213,0.010939510528774862,0.002345123848043295,3.250252736264354e-05,0.005387382852855486
1968-11-01,0.004849336274750277,0.008845455696454424,0.002618424049270384,-0.0008036164546035165,0.007178146368651643
1968-12-01,0.0062194607063665985,0.006135819102027073,0.003068554861402179,0.0008974006362902366,0.005872276437795721
1969-01-01,0.003587657887908272,0.006053548746337214,0.0021436949876455103,-0.0008117539029159182,0.004905010399712252
1969-02-01,0.0048206991541126214,-0.007416736833513106,0.0025376091625247425,0.0008754882395742897,0.0060625051059079865
1969-03-01,0.005164883704653567,0.0016703793453806827,0.0027158923310034145,4.153605753948368e-05,0.007498030244611272
1969-04-01,0.0045677236639857545,-0.002147921695554888,0.0024354401990549566,-0.0016161292481635511,0.007090610846624032
1969-05-01,0.0020525242879928167,0.008994643180466878,0.0015421776892172645,0.0008427842092775776,0.005563053179507771
1969-06-01,0.0025124942637027203,0.011709849305400475,0.0017826121073106207,0.0008345031747077819,0.006550837861637022
1969-07-01,0.004967390151944117,-0.009967466487761607,0.0026435614344344333,-0.0007744595706091041,0.006049551573775807
1969-08-01,0.0034040005510259184,-0.007390388835200749,0.0019292627582614872,2.7574380425553564e-05,0.00633103646628003
1969-09-01,0.003456051853197647,0.0022417241165066156,0.002106540001498564,0.0008327722508457143,0.006036432890548609
1969-10-01,0.0007388206164400319,0.005659185670415535,0.0008227383544231548,-0.0008108673692091203,0.005318462458132422
1969-11-01,0.002470179521142145,0.006595284677141461,0.00169469682021333,1.7619983577817515e-05,0.005701581739495072
1969-12-01,-0.001198179998120169,0.007344412764340357,0.00020198049923821548,-2.3219788702372843e-05,0.0028992080114016595
1970-01-01,0.0016498278487239889,-0.008783302454996611,0.001368954682211035,8.534311955320747e-06,0.005299237248292648
1970-02-01,-0.004540589349054981,0.004910249665192521,-0.001020213777934159,-6.044098727154948e-05,0.00024205566146521303
1970-03-01,0.00013143300378200599,-0.00348771870528816,0.000751722078782547,-1.010898873401967e-05,0.004180873850812996
1970-04-01,-0.0008550811560839775,0.009626658770385224,0.0003912516753886797,-2.1677298120986698e-05,0.00306542526110938
1970-05-01,-0.001699702459564713,-0.001565333701953946,-9.682330539527548e-05,-3.139989738037214e-05,0.004371316988861718
1970-06-01,-0.0006543454328798229,-0.024085017628446847,0.00020571801973579842,0.0007490263473825032,0.0011969553309524145
1970-07-01,-0.0005371613391209752,0.003869944925318429,0.00035932839682437686,-0.0007901563504763538,0.0041582556555642665
1970-08-01,0.0017912573946416042,0.004775324784195643,0.0012865387502562378,0.0007709106441938228,0.005544623442077126
1970-09-01,-0.0015907759709924228,0.01278175207921422,-7.149842613932015e-05,-3.6458761376984994e-05,0.0035890959186692974
1970-10-01,-0.0016469564306613995,0.01986717914723002,3.805713380359058e-05,-0.0007945018094082194,0.002504953340317589
1970-11-01,-0.006328913918490546,0.013022727715452879,-0.0019471407246200124,-8.178835998872875e-05,-0.00023886875731318324
1970-12-01,-0.0029396476729033946,0.006179285813487406,-0.0005491146709969911,-4.556706486581803e-05,0.0023658329830456705
1971-01-01,0.008658233219287135,0.01742122499413265,0.003998966963790889,8.373364014914621e-05,0.0056117838689542
1971-02-01,0.003521913425994883,0.012677143033529143,0.0019395953507572036,0.0007704950513376756,0.005043009473739642
1971-03-01,0.0008556175954541661,0.01391989113714315,0.0009073066634802166,0.0007358944019432604,0.0042459089629409835
1971-04-01,0.0011904398322515864,0.010714316932672368,0.0011073559874280813,-0.0007492913547787051,0.005387583529990575
1971-05-01,0.005009477279015825,0.011028221399444151,0.0025998222385357015,3.94331518375883e-05,0.006280945741065175
1971-06-01,0.0051433780969275065,-0.00045193413647918014,0.00268010577582636,-0.0006968399634478396,0.0063266279299396926
1971-07-01,0.00362527850483686,-0.0009722388529393926,0.001961922497929066,2.891794707883896e-05,0.004295923528736879
1971-08-01,0.0030355810029169842,0.001986084059680823,0.0018348973342995549,0.0007544768865100372,0.00463527119816967
1971-09-01,0.0016195445877767453,2.1648907473533716e-05,0.0013154042933871016,2.355014454622995e-06,0.004818259968611742
1971-10-01,0.006594743197432676,0.007609433059326345,0.0031617165795359324,5.53171386279926e-05,0.006362022677733349
1971-11-01,0.00430505998093318,-0.0019209272048344016,0.002208995283730547,3.0552062372743995e-05,0.004483370162531489
1971-12-01,0.004433618060574275,-0.008294967316486405,0.002409936925139799,3.2911244075205214e-05,0.0034145865437718165
1972-01-01,0.006250702323283773,0.01850052451519243,0.0030832031005076418,5.2451796844881776e-05,0.006922588173792938
1972-02-01,0.009475260236533844,0.010917296572483203,0.004262047450693946,8.731965833072801e-05,0.005120420902581715
1972-03-01,0.006020919437266396,0.0069084080445057944,0.002965451776954526,-0.0006683301480839481,0.005471624776277349
1972-04-01,0.0069386451734395815,0.007724669896608645,0.003406859337542958,0.0014984554647511261,0.006395293762515399
1972-05-01,0.0065712447979622115,0.004704493982161181,0.003186407583135966,-0.000661735422509538,0.007426012731878496
1972-06-01,0.004530490707395656,0.0006292513576106511,0.0025489965118848266,3.508405610528488e-05,0.007298651488449476
1972-07-01,0.00504069955144555,0.003545448828620632,0.00271179117549418,4.05025114167492e-05,0.005099892169807409
1972-08-01,0.002344813321002519,0.0022760107071970823,0.0014775169385222375,9.554912798981182e-06,0.004015538010120754
1972-09-01,0.008809934789512967,0.00967764017682398,0.004156011584121976,8.20499393523758e-05,0.009814717034888745
1972-10-01,0.0064019270776935954,-0.0012014908784684108,0.003073132085614133,-0.0006512522179717899,0.007829639069521445
1972-11-01,0.00852874731859981,0.001822135040358777,0.004040872592486521,0.0007870797580039302,0.00787756720950188
1972-12-01,0.007924192743577873,0.013477441447896952,0.0037391736594624162,-0.0006293613319338626,0.008160524053444241
1973-01-01,0.008197238956600015,0.0065043854006370996,0.0038452820058526376,0.0007784470491399734,0.007710884958067068
1973-02-01,0.007444747988266429,0.0036672760990009287,0.003625517137877887,-0.0006289345869369717,0.010759193865964505
1973-03-01,0.009232860837989838,-0.007646786506709972,0.004281693643174166,-0.0005999081762091916,0.010471169024827953
1973-04-01,0.005351387873529213,-0.001127299450738858,0.0028294343230662526,-0.0006277489716713597,0.008741398681631532
1973-05-01,0.002936059622434809,-0.0007568209063444311,0.0018524052087382258,0.0007190813077543167,0.007644298569088911
1973-06-01,0.00497652246712524,-0.0039382889102111684,0.002579154847816044,0.0007267335336811904,0.009525743229681182
1973-07-01,0.004720575713479331,-0.0024635403488896023,0.002560362864957683,-0.000631253548435667,0.00894850165741472
1973-08-01,0.004464040944523608,0.005447030521479963,0.0022971060001142738,0.0020545449157165835,0.007946082390705003
1973-09-01,0.002837158715980084,-0.0007682346361848542,0.0018704636677328392,-0.005314409532137079,0.006611188490109696
1973-10-01,0.003912900109119038,0.007599895034743051,0.0021043335394008143,0.00403492950687352,0.007157994353768628
1973-11-01,0.004558334728983698,0.012567853181990744,0.0025002679855248506,-0.0012681325341299878,0.007319910312706651
1973-12-01,0.004364458851809135,-0.014592704271145214,0.0024384654349255373,0.0006995004010832668,0.009934140290492346
1974-01-01,-7.462579300904259e-05,-0.012571221470541837,0.0006704550612458165,-0.000649844248435517,0.00998775035358085
1974-02-01,-6.70873049029286e-05,0.008481300342944751,0.0006818492820064588,-0.0006323042478037657,0.00864799039773219
1974-03-01,0.0005031207456113148,-0.0018859068490733686,0.0009223622810463804,2.054170477055905e-05,0.0077897523404703295
1974-04-01,0.002596111616693573,0.014067492267599976,0.001624496276994293,4.3708595472393876e-05,0.010510130044860792
1974-05-01,0.0013749149735847554,-0.008173350212297986,0.001209383674559125,0.001261874381726541,0.007508418991641734
1974-06-01,0.00402154867089921,-0.004008919939704553,0.002187358340757816,-0.0011879486184813814,0.011476170217016697
1974-07-01,0.00013275119861314998,0.005400183276826214,0.000704619881388249,0.0006189179044837102,0.01006456125356367
1974-08-01,0.0007418609244052418,-0.025146253136740168,0.0008955771726352919,0.0006099341311931621,0.010452430037499278
1974-09-01,-0.001050158435933801,-0.004675762240749337,0.0002826744491242199,-0.0018098982802490417,0.0075681361519827
1974-10-01,-0.0024848678930862937,-0.02024121382343838,-0.00035504407925347195,-0.0005941925727134691,0.00944166047402529
1974-11-01,-0.0034525599786534413,0.011336191151310874,-0.0006767790029858515,0.0017390033331272448,0.008509186204480169
1974-12-01,-0.010855106488969098,0.017651281010458212,-0.003502337347457675,-0.0006986091934538103,0.004487347936720565
1975-01-01,-0.014473398350365489,-0.004856066045191265,-0.005021862868551143,0.0004183544521380337,0.003188783519705852
1975-02-01,-0.009313379272805362,0.028277103366561154,-0.0030767355653545294,-0.00010880443217809238,0.00025743813000807855
1975-03-01,-0.009974312425331542,0.03335802231887909,-0.0032602129000056023,0.0004498020830533384,-0.003432903877768451
1975-04-01,-0.006064876699249845,0.018664925396969276,-0.0017998368969516447,0.0004829021583671074,-0.002444077030670408
1975-05-01,-0.00014135850064956853,0.007934195829176373,0.00041008897849799776,-1.8031045430905596e-05,0.0016493847539638153
1975-06-01,0.00043279142131732377,0.01979727541775748,0.000903895558682717,0.0005488972365099571,-5.393199870972951e-05
1975-07-01,0.0013573422868320335,0.010686818074289006,0.0010025502395658548,-0.001675020933519155,0.001326006707467416
1975-08-01,0.006115401921039359,0.002692448234361657,0.003026187161304021,-0.0004844441788452785,0.004860025971280387
1975-09-01,0.005673919484070622,-0.015725471571953992,0.0029406141943324558,0.0017092757582570486,0.00556388587376477
1975-10-01,0.0047618119251755745,0.00015982677659861296,0.002366290644782716,-0.0010532923375599045,0.0056236126863874955
1975-11-01,0.0030854602096564675,0.014663532910192463,0.0019529078918446995,0.0005717226621957629,0.0051726457616617216
1975-12-01,0.0017487833499987807,0.008423814680027253,0.0013576494843468296,-0.0005285407453538038,0.0019923048415857714
1976-01-01,0.005995101119025993,-0.0011502117783049929,0.002998064099635083,0.0005963945881994698,0.004273103724018719
1976-02-01,0.006804610154592924,0.023436589491481384,0.003408062752627279,0.0005972137890680626,0.00767025520772529
1976-03-01,0.006012167556752138,0.011656680203176886,0.0030224426570040525,0.0005830019459226306,0.0071341963391099526
1976-04-01,0.003442426296235164,0.004798686826048982,0.0020530100909308124,2.095096832797789e-05,0.006179165330665166
1976-05-01,0.0036714391052036274,0.005431430052732778,0.0021217390795686087,2.284564805811951e-05,0.006949984616753951
1976-06-01,0.0032275037462336856,0.0020560650115556776,0.0018173554781728187,-0.0010373551581627552,0.006665024935332399
1976-07-01,0.001410751424051832,0.005947256682528422,0.0011769119994483376,4.69592806545721e-06,0.008090137261590498
1976-08-01,0.0033174520424040493,0.00932402556997161,0.0019343129313863436,2.5877559084144225e-05,0.006793687565912039
1976-09-01,0.003076268740045775,0.0017214183581767874,0.0018238203355681831,2.266239536308396e-05,0.005337875304193299
1976-10-01,0.0035242589226335587,0.008661942879119304,0.0020482365309643633,2.890118591624621e-05,0.008461885200333514
1976-11-01,0.001135455977663655,-0.0037506353369424414,0.001051108608457156,1.3526082940422409e-06,0.004917950811572232
1976-12-01,0.006536982489244928,0.0006564608035186771,0.0031831931533228587,0.0005718315203644607,0.0072372612805250095
1977-01-01,0.005331987116655647,0.011033360072031682,0.002688632183125517,-0.00046539758176680513,0.006231790591620597
1977-02-01,0.0025756253605000016,0.0018247249382221712,0.0017976964240510103,1.9864792352880412e-05,0.006876231198438517
1977-03-01,0.0074203517529827295,-0.004682171012401591,0.003495577484245739,-0.001435453466535125,0.008516510321463172
1977-04-01,0.007943071581878692,0.0006889928608365685,0.003790456132862598,0.0015922675255145959,0.008707782699341242
1977-05-01,0.006396716612071409,-0.0014218625748550083,0.0031783169348163056,-0.0004350982645163877,0.008939710372979071
1977-06-01,0.0061098796000451875,0.0017299799574149962,0.0030998786414352924,0.001048434928516092,0.007389935703163543
1977-07-01,0.006024481003042708,0.0037677604939024265,0.003092546510660648,-0.00043902467726844113,0.006885408670284845
1977-08-01,0.004677846790376004,0.005229719479409041,0.002597218557573664,4.2152899089192466e-05,0.005785994756355024
1977-09-01,0.004597360528436293,-0.0029155181511933545,0.0025010940416014768,4.1104595042246276e-05,0.007244691590714265
1977-10-01,0.005298808004368125,-0.0010119753704180506,0.0028741060120769154,0.0005327029774855262,0.00830158462642955
1977-11-01,0.005512985320580378,-0.00368542057637541,0.0028651655626028717,-0.00043479837131568373,0.0057759882296338615
1977-12-01,0.005216074795653117,0.004175837974223329,0.002809029779028296,-0.00043145232127745313,0.007615994091722122
1978-01-01,0.006161762864621011,0.0011680905261479218,0.0030944425937568603,0.0005410880349348184,0.0076727375872172624
1978-02-01,-0.00023799468870206982,-0.004254990174411794,0.0007468829713697558,-0.00048633680165459137,0.007088181016718319
1978-03-01,0.006320668721786838,-0.0011048850501729946,0.003189269174778305,0.0005363306782354007,0.007224977011358278
1978-04-01,0.0092103017720457,0.0007035803775058067,0.004269363062418172,-0.00037856160962903483,0.0110205610650657
1978-05-01,0.010343839303188445,0.01097954181937176,0.004807617783435994,-0.00035657282003429165,0.011753933239670571
1978-06-01,0.005359133208010208,0.014697462246447121,0.002817777769238784,-0.00040078644762786103,0.007926992940638278
1978-07-01,0.0071218247996676105,0.002577490779993792,0.003536296310476028,0.0005447530124187082,0.009089731099121545
1978-08-01,0.002768545537649744,0.0027130424839752307,0.0018198687277018446,3.0421438786769494e-05,0.006915726152633159
1978-09-01,0.005376662214894353,0.018864474629782066,0.0027877495111509063,0.0005099751591247611,0.008547721826208002
1978-10-01,0.004682111489486336,0.003041070111843955,0.002453273284425821,-0.0008492926837371394,0.008082433263642932
1978-11-01,0.006632210843701473,-0.0055988707511993325,0.0032723931507410917,8.04282892044973e-05,0.009927912534691085
1978-12-01,0.007209697420019818,-0.012638658540812801,0.003548876275302217,0.0009656053653088291,0.009865649932322907
1979-01-01,0.004996127098804955,0.006465603547288264,0.0026334403463762535,4.7985736300138924e-05,0.009201713445982638
1979-02-01,0.0021072904273636726,0.013014502119057131,0.0015380589696326536,-0.0008519431564567761,0.006660415446460038
1979-03-01,0.0032538476758558464,0.0001047166906449448,0.001948031664094706,-0.0003897538083252248,0.007413670392275301
1979-04-01,0.005589417037673855,0.007183592519483263,0.00295835962402751,7.550763938603532e-05,0.007366209193139262
1979-05-01,-0.0023802712082884644,0.010904379726861117,-0.0002435100348646866,-1.53969335488545e-05,0.006605691108368992
1979-06-01,0.007189829360175383,-0.003720807077442348,0.0034945667726067452,-0.00032453326024912185,0.009409453519365646
1979-07-01,0.002749620614291161,0.008622784144370885,0.0018350450437532426,4.96280919719847e-05,0.00826631570215057
1979-08-01,0.00178954269724522,0.006682784918211042,0.0013646639741525096,3.792832358233534e-05,0.010304540794617283
1979-09-01,-1.7980401424704797e-05,0.015906916083054817,0.0006979302635201141,0.0004197850706414219,0.005134764890470109
1979-10-01,0.0038937269986357194,0.006054967725400153,0.0021126567908665997,5.2736750257993865e-05,0.005121144260304122
1979-11-01,0.004689558346414609,-0.006215746023742396,0.0024272077174464783,-0.0003355067575315555,0.008877692925909158
1979-12-01,0.0013407550712177608,0.0026697185690561656,0.0011819850918056798,2.9741378930285376e-05,0.00527367233997451
