sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1959-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7326538209152788,0.0,-0.7674099892286445,0.6169566861322641,1.8817417959161418,1.3220058254501974,-0.5975308756274419,0.20723877799605767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6070510473954536,1.1191727988305025,1.2044185020678446,1.0652171290649726,0.5928082715803575,0.3004052704748019,-0.20767843607446845,-0.3225337524338108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-02-01,0.2353558072209273,0.20292424402306466,1.4869513088010198,0.46696479462557566,0.23032496301650696,2.165845308427414,1.5718621256852465,0.8260210835556404,0.6550968664215849,0.1290778199179054,1.1113401816801325,0.8294835810445584,2.618316524517058,2.5074578143593014,1.4839688509121918,1.82603489477686,-0.14734125010186808,-0.7879768901385281,1.8309871080370448,0.3585319254124718,0.7305579461771339,-2.028248315307276,-1.3681886316244427,-0.5414507428356328,-1.281060807948031,-0.23224912413238818,-0.08685488346358185,-1.713412735139581,-1.1222547745564142,-1.3158449852493208,-0.5657421586436698,1.1649445728816994,1.0380310745567385,-0.6775095414345941,-0.6234673896580116,1.7346009681320054,1.7963966748900297,1.0777224772044474,0.9186873295452905,1.0837808377498106,0.59642163856142,1.4537638446912544,-0.4910736837937348,-0.019173880016479683,-0.8866310235882677,0.7172263155312715,-0.6315589343035382,0.6363700978887746,1.8541134168540803,1.4102002916796859,-0.5777640711426444,0.16118456475710088,0.0,0.0,0.0,0.0,0.0,0.0,1.0613080705473368,0.0,1.8676998882491185,-0.16070847810772357,-1.1662793360631472,0.0,0.0,0.38678648325903764,0.0,0.0,-0.058548934241450565,0.0,0.0,0.0,0.7248590210158342,-0.5964460172624942,-0.6337543570641122,0.5318139838157883,-0.040678632564766365,-0.09543866910686075,-0.07672351597929306,-0.28113703792668354,0.10629863372093225,0.44128123773594696,-0.14710962934915922,-0.20758628055362258,0.0988347192751571,0.10142326916926576,1.6299116592865779,1.020007303642837,1.3223628958489366,1.3644611861462475,0.5928082715803575,0.29421483474518206,-0.17139666633544431,-0.2880874864896107,0.0,0.09178848243898402,0.06953297814899807,0.0950473345674357,0.5677867774989717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959-03-01,0.6917136824744715,0.8708220658252624,1.302432170785017,-0.513602667703368,0.3160791758726849,1.5284954004567601,0.5569817024620344,0.3568307611260454,-0.179704716627621,0.7544862943002933,-0.8202935414573636,0.615398804812659,2.117347862615047,2.127828760605293,1.2544971708674872,1.520788603298101,0.13400275915390264,1.230653902284017,1.521773230621888,0.6053597407654977,1.2781300854258033,1.8495114378154178,2.6060031841829705,-1.6611126749794831,-0.32760200875236284,-1.1184122761206516,-1.1516465325258691,-1.0401097279116565,-0.3676798251390798,-1.0631364783047792,-1.679207182049527,2.1624718184368716,1.992229811455706,-0.00034043785795781695,1.0811950837024868,2.1062321170783473,2.2526515756291903,1.0749838048579368,1.4425911986876636,1.6545725998912135,0.9555077883254411,2.642740642812137,1.2215372191268596,0.19715858163505223,-0.4246994155692789,1.450502450710792,-0.4957078793784222,0.5440939778870373,1.7403102685041265,1.1064569535799422,-0.610774090362767,0.3838826579722832,0.0,0.0,0.0,0.0,0.0,0.0,0.468086685995902,0.0,1.9128916643280727,0.1356155202254147,-0.5780769946191454,-0.16076225749118894,0.42391632326213,0.8163839327310713,0.6286389923535632,0.08134287603010086,-0.0662466495638863,-0.4368098353539251,-0.9115574117191472,-0.16780558109673688,0.29381785346938166,0.5564058885347551,0.5348656172973891,-0.5572081021834349,0.6836979101623532,0.7271772823021357,0.18649077006807993,0.2419131522557463,0.00535118162609433,0.17526861065484967,0.10429221531299365,0.11992214624788583,-0.03895583340788118,-0.1835494781570671,0.9898145263350986,0.6375118222046993,0.8374803880822252,0.9741428508228455,0.33946305104508834,0.08374001993810821,-0.36835484491871806,-0.4898441870199263,0.0,0.17014881488414826,0.06953297814899807,0.10494811446132696,-0.42082970726116303,-0.4520284204584946,-0.35207104682599294,-0.44279964493920804,0.23696334592611398,-0.1091968421294541,0.3851496957793888,-0.2574175631271035,0.4158924960351515,0.3038417039639351,-0.008129841225603635,-0.5657358654268161,1.911825168346588,-1.704755165995858,-0.0003496058096115782,-9.837969752040212e-05,-0.00020225993733240526,-0.13330852749692687,0.2172610878494431,-0.1866806504522557,0.16318609075875767,-0.005236724123209864,-0.8976599484758174,1.0182057379862048,0.0,0.20305163209832477,0.20517527490817852,-1.371325368105903,0.0
1959-04-01,0.7034042272946572,0.8154321723073987,-1.2124115930032078,1.6097933296152727,-0.33728338929640955,2.37633570640689,1.7005285383343347,1.5718790303146302,1.6080132344632692,0.17970944556371382,2.0595132801892606,1.879731597993,2.2625460142135148,1.5937594611830512,2.7193170405579563,2.15371946341859,0.05286596971687661,-0.3075069489944082,2.2256224161098985,0.36486084375485706,1.32331363890067,1.0294018558484446,2.1596437393365506,-2.2209436410513983,-0.6454216084842532,0.4107694165197637,-2.863105669448719,-2.9233813694498796,-3.3984566891776677,-1.0788834312449795,-1.10653316222901,1.981699704781958,2.2075047932527423,0.09359695456292283,2.4792856096057045,1.832932547882067,1.9782287810983608,0.8612086169383385,0.7497267645782919,0.6858397620007279,1.498675423755359,-2.748747827929291,0.9998045099899578,-0.06408826772645308,-0.11674501022327916,0.7172263155312715,-0.3598568244533063,0.4837838238088066,1.3020744233387178,0.9756960916624619,-0.39870963581824703,0.4817614733543634,0.0,0.0,0.0,0.0,0.0,0.0,0.18292529714372777,0.0,1.1068428463885178,1.5685916784408571,0.01012523295491956,-0.23865617786507173,-0.6490103168590312,0.053594160094918145,0.5269608415052718,0.430204501589066,-0.028322138757334952,2.3298186361140982,0.8772757022021267,-0.11069910311971029,0.01078851742310185,0.3152843273347512,0.36477340338744246,-0.32413473150159566,0.3106839551023519,0.31586930659763796,0.14599626452232942,0.36078819547902785,0.35866726395802706,0.2720004750479768,0.41854452114068336,0.48382039824956113,0.4662761930966048,0.05392781128154855,0.7840690193149802,0.6233453228921757,0.8112705227975381,0.9090897949356118,0.3171090609978587,0.06516871274924874,-0.39945350469502444,-0.5636576140432125,0.0,0.07964873648385502,0.06953297814899807,0.11150220013818835,-0.5169575091808523,0.00042166369861439454,0.703483160929755,0.0008914133296938857,0.07789435817004396,0.10775483032811398,-0.5775362870698639,0.5129074038613085,0.4158924960351515,-0.30561423391848624,-1.700085964629321,0.5657607626100333,-1.9098964079622163,1.7005787570479696,1.176959483901929,-9.837969752040212e-05,-0.00020225993733240526,0.691524563440957,-0.07089332693989987,0.22327652305017484,1.1008732525428975,-0.005185928776301617,1.3441118203919267,-1.0318547625019647,0.0,0.5003357309991915,0.3339768182925439,2.3076105732505323,0.0
1959-05-01,0.5698947621175603,0.7383866398052563,1.8025781298228991,0.41600055248648565,0.2721735875100669,1.6095524864655912,0.8645805426098977,0.946995875129432,0.36488779749305916,0.7877874377533671,-0.1774372839606282,2.3925875123460836,2.0987266283197346,1.8545571891251942,0.6934869441411508,1.328285887347185,0.3682176615840485,-1.0819027330958189,1.36029162198125,0.37118976209724236,0.9134865787743469,-1.3297429978454423,-0.7656050109984078,-0.5414507428356378,-0.32760200875236567,-0.18472812436033784,1.321120489083899,-1.4224823604084949,-0.5908909033456521,-1.3388766061734283,0.05134066414108753,1.298823092784137,1.17811317730886,0.3816550580799946,-0.06866410122031685,1.4820501240557185,1.4553070190588289,1.1227790186886997,0.9650248367015533,1.1406465804192663,1.1776526140841124,3.2902259707345625,0.7804917652468611,-0.021346767207267227,0.03723219244970981,-0.016049819648252212,-0.08815471460307445,0.2914743629202446,1.1672553966973636,0.74496620427078,-0.7186553459073569,0.5361185090747248,0.0,0.0,0.0,0.0,0.0,0.0,-1.1956184052552465,0.0,-0.7253589484761626,0.2362871251375765,-0.5780770515541012,0.7850740299452763,1.27177033525039,0.5897361873585256,-0.4274253290144516,-0.34643117763562037,-0.058796089839769354,1.387687351652467,-0.12150484345765578,0.21606785954250965,0.49796280099433626,0.2682625065032726,0.3732886006834832,-0.2774784583939696,0.24642680763330443,-0.1150247631880278,0.28772703393245347,-0.2573620292820291,0.15677235976835122,0.586379034325635,0.7327968269683731,0.7021593494505657,0.6499969300073225,0.48138693227104573,1.2412812571374656,0.5525128263295576,0.9685297145056606,1.2994081302590137,0.5331976314544118,0.2199296059897442,-0.29579130544066984,-0.48492329188504046,0.0,0.08337676516096856,0.06953297814899807,0.015432667024286768,-0.07904193339676371,0.4515109936683707,-0.7039224494112423,0.8839541832953896,-0.3162686906184529,-0.0007210059006700586,0.38397137021185745,0.6405206544804878,-0.0009965171567068417,-0.30252916424684584,1.6919394047201526,0.5657607626100333,0.9526561236778713,-0.0057257096128494455,-0.004402312931402293,-9.837969752040212e-05,-0.00020225993733240526,-0.7599115663630434,0.2108314971196359,-0.2799204573265225,-1.219871982738289,-0.005135837296237175,-0.4507471756173167,-1.0170223011933468,0.0,0.1163672044242482,0.10008195241472552,-1.422253377198383,0.0
1959-06-01,0.08395581085265728,0.08899466623658815,0.20360997549234963,-0.20694944844681537,0.37909155338746997,-0.11817804804647926,0.6944998432730979,0.6374559596539369,-0.7242972307483011,0.22706379509976407,-1.1317113341795277,1.6681666898361673,-0.7961250018597328,-0.6057725457848427,-0.4288275012079383,-0.11162635391450877,0.08989156879523413,-0.07290696963586586,-0.20625550532059095,0.3458740887277012,0.7370636981357236,0.0950961018044679,0.354524279864386,-0.5414507428356328,0.30803719071141494,0.49804573407842434,-0.7840656032176947,-0.049047272131183955,0.8000208805544008,-0.6965026590751409,0.9134585969968868,0.4537680778042582,0.8955990543030836,0.3945648551916834,0.3256407385755768,0.9844536123010413,0.860706511493278,1.0673087362928437,-0.28006788204914534,0.18214340313180902,0.6895391166367285,0.21573445192565197,0.5633052884419413,-0.9306251467520971,-0.11674501022327916,-0.016049819648252212,-0.22400576952819037,0.30222578673051176,1.1111366799996512,0.6628230582950121,-0.5127077082536365,0.4817614733543634,0.0,0.0,0.0,0.0,0.0,0.0,1.0683786941607516,0.0,0.27880510752798576,0.9851908277920162,0.5983275174639402,-0.39697998589587236,-0.2271019573682721,0.34874979721684773,0.20735152229306897,-0.002186815572509887,-0.06662632641151095,0.3003469697571164,-0.37758003906167414,0.300763518063345,0.821050349274443,-0.404519119816313,-0.32180414896082116,0.3393634227836634,-0.4584891954399062,0.9622104112761362,0.5509413199798256,0.8838383856614588,0.4848515790765739,0.2720004750479768,0.48139498230622296,0.11992214624788583,0.42034600886892126,0.38639601649560285,0.7383477955327316,0.3825148345792741,0.5753817352353541,0.8050049055160381,0.27985241091914276,-0.06483043757276742,-0.5031157039493791,-0.6866799924153562,0.0,-0.023939511660500172,0.06953297814899807,0.015409123049225114,-0.3467096020696607,-0.9017569962408982,0.703483160929755,-0.8821713566360019,-0.001642532869663848,-0.0007210059006700586,-0.09663069418091384,0.1256494793700279,-0.0009923905607865378,0.30283657500476774,-0.007980301903215678,-0.5657358654268161,-0.9507273632934994,-1.690013276122266,-0.0043745069685796455,0.9039450656793101,1.1449075751618114,1.2157075107213624,0.10871707735980615,0.5493119640572937,1.3154138719337118,-1.1574862221994224,0.439510307898225,1.013421474281423,0.0,0.40098779730930534,0.4467289344258364,-1.1360264093022565,0.0
1959-07-01,-0.5902766808534535,-0.5773266372924851,-1.1714411714464632,0.899233455645653,-0.41748717129753504,-3.294646660247296,-0.11371835247890874,0.778642299178252,1.311371321998028,0.7640179453907275,0.934941588065688,-0.10350645327521804,-5.734165776158848,-6.4378898838463074,0.2979023171205869,-2.3360289156302643,0.32110265062563054,-1.285666883082701,-2.6072705468388406,-0.008545338445874517,-0.41541495017498753,0.970502918045939,0.4138988323942403,0.5782111893082077,-0.9632412082161407,0.7742990823973097,1.5092872545266445,-1.538580468815835,-0.6791704853325466,-1.4646795196422804,0.3945768092546855,0.3828360396612083,0.7047140050919615,0.7964011992015817,-0.6067642845038059,1.0082291265898438,0.992562731800076,0.7505398780846246,-0.1286092183485173,-0.199759811068172,-0.12042988261833189,-0.27222503425328165,0.3479604018569801,0.7996870609394277,-0.5786766182422789,-0.749325954827776,-0.6315589343035382,0.39532468436689355,1.2668555879239434,0.8502730014791562,-0.4174409426194484,0.36960164625671144,0.0,0.0,0.0,0.0,0.0,0.0,-2.122792209786133,0.0,-1.192097975998176,0.5851683299628079,1.7747320295470512,-0.002948816974831853,-0.8520013204640252,-0.0173533368864033,0.30908066852176735,0.25668672852785235,-0.02805815309923473,-1.382220120564484,-0.37261977807719476,0.01220207743226197,1.398340514279179,0.9510360723503036,0.9503873265630088,-0.8942515877098202,0.5064318665737295,0.15918055394830494,0.30797428670532784,-0.0196119428354681,0.7624570723373775,0.7798427631118862,0.2614183682268385,0.2290916218483897,0.05290453504747768,0.19641418494471288,0.8983720787706014,0.2550163407665615,0.8636902533669122,1.1172595737747595,0.27985241091914276,-0.077211309032007,-0.5393974736884032,-0.706363572954899,0.0,0.06375470100328987,0.06953297814899807,0.03528894009680826,-0.16611436245722586,-0.0009390904887382996,-0.7039224494112423,-0.43992319866492696,-0.08196078494780067,-0.0007210059006700586,-0.38341729808814196,-0.3854691336646832,-0.0009882914448511454,-0.0003490343021873493,-1.684235147503244,1.2448591608598258e-05,0.9501809798086709,1.6859639548030871,-1.1695810872403933,-0.003028833607391435,-0.004051375887277066,-0.39823621702617606,-0.4864189488706537,-0.20553584489421198,-0.06463660175181919,0.0002364448959441932,-0.4452869610276062,-1.0121414079301536,0.0,-0.19140016717446168,-0.049762094973301745,2.716244595283606,0.0
1959-08-01,-1.5121116542311026,-1.4657819780775974,0.6458986738683723,-4.972610281687344,0.15014210653040552,-4.574545779318568,-1.242280440980333,-0.5562796701741348,-0.045081046022439675,-1.3521107752509898,1.396291226152468,-1.0256398980502184,-7.343912763272004,-7.807860282589557,-0.4937985264334456,-4.824940365753835,0.12523638577963034,0.7790233860403665,-5.128080368680118,-0.584476907602935,-1.0170220591880539,-1.0330631936131327,-1.2645118159588062,0.5782111893082127,-0.9632412082161435,0.16938485382120572,1.1007861067846192,-0.009367509030239765,0.4152487474964024,-0.38877353781240115,1.7662344302285984,-4.674487464014163,-5.378394711902399,-4.614451210589173,-0.21245944470791234,-5.886119037988485,-7.659737535908743,1.1150724010627333,-0.8751453108781322,0.4843169186721997,5.809501520651553,0.5886787893033106,-0.076595413941925,-0.1524972081671776,-0.4246994155692789,0.7172263155312715,-0.4957078793784222,0.1415826891261083,0.8725632429763698,0.7110824998463119,-0.8089516231836023,0.3980875039299857,0.0,0.0,0.0,0.0,0.0,0.0,-1.3330429882913946,0.0,-0.4665529178399907,-0.47392624619737894,1.7747320864820069,-0.23585669214261745,0.09981778853171773,0.13043586003482302,-0.6308501680656452,-0.25967229110501355,-0.051347502523101836,-0.4453087099561154,-0.30552807412161276,-0.020347617536339634,2.1195743573073464,-0.3202833903819492,-0.38325149870175207,0.2553121652156987,-0.42148582064240037,0.06125008354247139,-0.015981757660668183,0.43211322141299424,0.1315354967446423,0.07853674626172466,-0.021408707018082784,0.1199221462478826,-0.17674638609092352,0.05392781128154433,0.8069296312061043,0.46751383045441586,0.8899001186515993,1.1172595737747595,0.2500470908561699,-0.077211309032007,-0.5756792434274273,-0.7162053632246705,0.0,0.1263601104433247,0.06953297814899807,0.012057101806072825,-0.24553146071434503,-0.0009473250259970628,-0.35525203506173,0.44170602532431474,-0.0029726444877083424,-0.0007210059006700586,-0.0028116569904133443,-0.12878459556743121,-0.000984219565785917,-0.3004977203155223,1.6762360402607452,1.2448591608598258e-05,-1.8974688190407838,-0.005600258345639048,1.164884495234908,-0.9012113711644798,-1.1414629790865316,-0.3630110459254981,-1.6454496087093333,0.1479832123570095,-0.3910435044265732,0.0002364448959441932,0.43430701828074236,-2.0298037422991353,0.0,-0.019822169495494733,-0.025081023436960077,-2.3626246985402024,0.0
1959-09-01,-0.3509179954679091,-0.44115336248950526,1.4196723889023322,1.1274443393552565,-1.5050969952480096,-0.41270883969538447,-0.9230937839628585,-0.7062901657167644,-0.5837029420642303,-1.4451253148891896,0.6026244374991891,-0.9382593058989797,-0.31561217534613795,-0.406556158216679,-0.022993576868632962,-0.5168749656924359,0.539567739443491,-0.43625085408210496,-0.6032311265621858,-0.25537315379890047,-1.0015776718023521,0.16373768061223154,-0.7907602504003091,1.697873121452053,-0.00978240902047536,-0.061834667198940506,2.458004436619268,0.11928077168863511,1.2679012415922408,-1.1195426479398334,-0.9454314300296786,0.12354070094483748,0.00040654177842604287,-1.2048097762312893,-1.3700057518155784,0.7885247002764478,0.8569121142610596,0.3824527291493951,0.4274262703275077,-1.0367862483397208,-3.1162617587746064,-0.7768135549028631,0.3428184657982217,1.9946557678377168,-0.4246994155692789,-0.749325954827776,-0.4957078793784222,0.3806920094006058,0.9948086968438034,0.791610162593425,-0.25252776811180094,0.3980875039299857,0.0,0.0,0.0,0.0,0.0,0.0,0.5885359559391274,0.0,0.9744127569640096,-1.5085865982202962,-0.5780770515541138,-0.8588369605038896,-0.9440542937167811,-0.8283258194340818,0.10083592094799103,0.08410436579427753,-0.03589504577045724,-1.0668778014069158,-0.1256757616870588,-0.10906308348945384,1.0543424428612003,-1.3077725247524337,-1.3145162317850487,1.169863116793347,-1.2745861121510997,0.5117302474093033,1.3405841781219419,1.5733136363564824,2.1000108125939794,1.4085998816672067,1.0470491327960656,0.9204983006515735,0.42034600886892126,0.43389147438332426,1.721354106851075,1.0341738029553607,1.636881279265182,1.5335991314530548,0.30220640096637225,-0.08340174476162683,-0.6637921127936287,-0.7998605805177282,0.0,0.18130567197056138,0.10018967597317559,-0.04780086500527721,-0.2620270693706397,2.2613359598347507,2.465952798160757,0.0008914133296938857,0.40375713653388423,-0.0007210059006700586,0.7725308948593704,0.5081661429176874,-0.0009801746826253678,0.3008187194797165,-0.007834897249565514,1.126430021678291,1.8993975794251556,-0.0055387355451678045,-1.1655837068541313,0.89810309460691,1.1372351330561075,0.6514134330024673,2.0462015922740315,0.11938195151873966,-0.006972601324940094,0.0002364448959441932,-0.43995750612619494,3.0487461430193856,0.0,-0.5403481784073966,-0.3318725104329075,1.511434756626637,0.0
1959-10-01,-0.24887773181891476,-0.23575597276392815,-1.828251002427242,-0.05680317716402403,0.22847378822373582,-1.173721322660373,-0.6004922499445884,-0.8568128741118308,-0.7210703554580387,0.9092623268185475,-1.8992642278308107,-0.9433391489470985,-1.1218462356395573,-1.1306417696697624,-1.9164127381147456,-1.2104682966821974,0.00814441663432084,-0.37779478117481397,-1.300205642117126,-0.3756226023042208,-0.8974169877774534,1.0461893557662523,0.30776110730799466,1.138042155380133,-1.2810608079480281,1.5500266299213916,0.23143190357064397,-0.2675352844232483,-0.38676774991724505,0.02456636171290354,2.6612849599894934,-1.2684120224716369,-1.469919655093451,0.26892341352879234,-1.4205606856152282,-1.3243085011825575,-1.2314041592268683,-1.237875410927647,-0.11607316821566142,-0.42855475063004134,0.16834808422824107,0.11393008688829037,0.5495075084824267,0.6139007728543701,-1.0406082262612677,-0.016049819648252212,-0.9032610441537603,-0.03223847520185829,1.1111366799996512,0.3823379045088845,-1.0346774593827086,0.229970656843599,0.0,0.0,0.0,0.0,0.0,0.0,0.3803091532702832,0.0,0.7803542184484171,-0.20489967769553544,0.5983275174639529,0.30837124890740353,-0.5228688195769083,-1.4270190084357401,-0.0033955140757044385,-0.0017241260498903534,-0.04364338097887138,-0.08820174781763121,0.2944928726467496,0.0710367619629333,1.1032693660262924,-0.1826452360298051,-0.2449696846942102,0.1375999859894891,-0.40102784038053113,0.4333858710846377,0.2067380228409552,0.02793807445384284,-0.42367548977696623,-0.4776714739987509,-0.5556376269251597,-0.535094707355131,0.23662527195820357,0.48138693227104995,1.4470267641575838,0.7366773173923646,1.1257889062137834,0.9871534620002921,0.004153200336643854,-0.3124478667575601,-0.7519049821598303,-0.8589113221363571,0.0,0.20892519382194222,0.08487079147547948,0.0917709563426003,-0.34247564189576274,-3.159949709928497,-3.1648227527101507,0.0008914133296938857,-0.3244669646447318,-0.0007210059006700586,-0.1966183122189952,0.37777219935959755,-0.41143436363904445,-0.00033558178208162483,-1.6686771876974866,-1.126405124495074,-0.9482522194242989,-0.005477996479141703,1.1609143543169287,-0.8982998540019507,-1.1376396529307722,-0.13472692171888953,-0.7690176134336094,-0.03840351641077074,0.26401719464376416,0.0002364448959441932,0.42922542022209553,-2.0346846355623285,0.0,-0.06640763867783707,-0.14935786924040248,-0.31593794938492115,0.0
